missing_type	missing_rows_proportion	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_proportion
MCAR	0.35	lin	mse	3.189105984121881e-07	3.038480529122333e-07	3.308494746636727e-07	0.15205278823927698	0.14574877924624227	0.15999356176029664	0.15207591601013137	0.14570887988751535	0.1600319198430934	0.19495183327333399	0.18992080417645846	0.20203904457018	0.3534820544496816	0.34196170669594783	0.3672173077023655	0.3534820544684719	0.3419617067369535	0.3672173077313917	0.1718
MCAR	0.44999999999999996	lin	ev	0.9999996809481166	0.9999996689408752	0.999999699788168	0.8182419208213941	0.8102699506432779	0.8248033261690577	0.8182622346243876	0.8103197071646461	0.8248304410598974	0.7694871453119397	0.7589601005538817	0.7771309606546126	0.6193634106609649	0.6034401385009438	0.6385465491041665	0.6193634105891721	0.6034401385357853	0.6385465490929918	0.22020000000000003
MCAR	0.44999999999999996	lin	mse	3.179700396748292e-07	3.0327426359715663e-07	3.3050595795238877e-07	0.18186625212153018	0.17481730057694372	0.18908073989012664	0.18184559882034126	0.17479393458771333	0.18903042030932105	0.23067658263414664	0.22224635240003385	0.24015787822373724	0.3809502128236265	0.36273982023893603	0.39730389689781226	0.3809502128952225	0.36273982027961615	0.39730389686313095	0.22020000000000003
MCAR	0.5499999999999999	lin	ev	0.9999996784962107	0.9999996606700658	0.9999997032204314	0.7981699785214411	0.7912125585668672	0.8034083508097503	0.7981547175513034	0.7911571973388899	0.8034144840090099	0.7411742919647397	0.736514456464759	0.7471806635035458	0.5946202650129744	0.5823980657624561	0.6144048410434548	0.5946202650139363	0.5823980657509915	0.6144048410502594	0.2691
MCAR	0.5499999999999999	lin	mse	3.2047133317805684e-07	2.9881200821725383e-07	3.3553351227132384e-07	0.20203690785436162	0.197061381977293	0.21111276633813317	0.20205225362693774	0.19702790521703362	0.21116975373489413	0.2590579609224649	0.25466632937477446	0.2644817845423108	0.4057219707688051	0.3851399926306981	0.4200803273791197	0.40572197076776534	0.38513999260174914	0.4200803273857352	0.2691
MCAR	0.65	lin	ev	0.9999996786203733	0.9999996646471627	0.9999996953674355	0.7772087630482168	0.7718481934192398	0.7818891676592863	0.7772193049512532	0.7718835119142726	0.7818995267010349	0.7136911359195617	0.7084171624427099	0.7193930278090268	0.5745524640489019	0.5626258043251738	0.5852270070623757	0.574552464001731	0.562625804311432	0.5852270070202266	0.3173
MCAR	0.65	lin	mse	3.220351230591128e-07	3.082622111903213e-07	3.393514696501379e-07	0.22311896844949786	0.2175402144617699	0.2296495770924551	0.22310894701650952	0.21753174012597737	0.22962806662577168	0.2866305273418892	0.2830272644405558	0.29093024585101823	0.42581852992171837	0.41865091294448814	0.43615978237176334	0.4258185299691877	0.4186509130350049	0.4361597824360202	0.3173
MCAR	0.75	lin	ev	0.9999996766607888	0.9999996579932936	0.9999996896524241	0.76733730096653	0.7586926788301277	0.772135540616571	0.7673868684458843	0.7587545408363178	0.7722175303122509	0.6958980291338804	0.6862722662395413	0.7063965647961472	0.551621124178726	0.5327408084793199	0.5603721986595622	0.5516211242229897	0.5327408084596585	0.5603721988397974	0.368
MCAR	0.75	lin	mse	3.237597799438956e-07	3.119344271497749e-07	3.3912579887865824e-07	0.23287650696499734	0.22827687776707373	0.23959590110319717	0.23282632295598482	0.2282221908212771	0.23953692347345984	0.30434345093429666	0.2970631547226509	0.31378758134416834	0.44875789213143713	0.4338670960443609	0.4663096523020739	0.44875789208817024	0.4338670958182691	0.46630965232122334	0.368
MCAR	0.85	lin	ev	0.999999661947942	0.9999995815487982	0.9999996966732142	0.7658525686371502	0.7586961842345646	0.7723487560449598	0.7658442674408823	0.7587949658774387	0.7723602338580101	0.6808965696483831	0.6727013763553475	0.6877085674896921	0.5293506062266206	0.5144608985742137	0.5409753531942902	0.5293506062340454	0.5144608985627681	0.5409753532090795	0.4162
MCAR	0.85	lin	mse	3.280048230068081e-07	2.8672872614563933e-07	3.5845583609980836e-07	0.2343640064188135	0.22749602303829006	0.2394777683042122	0.23437207991266332	0.22754556232865425	0.23944161791469282	0.3193281763422049	0.31497501402739553	0.3254762393042201	0.47111645057052315	0.4590666166750893	0.484314462393719	0.4711164505627917	0.45906661666180487	0.48431446237355114	0.4162
MCAR	0.95	lin	ev	0.9999996153366963	0.9999995230144226	0.9999996679535994	0.784061882563378	0.7792488246802386	0.7878950153020439	0.7840778354695696	0.779252816759122	0.7879214203533861	0.682152713326799	0.6733524130777471	0.6936962696539632	0.5121117592757931	0.49708241396487807	0.5258231309272915	0.5121117592734652	0.49708241394416763	0.5258231309269191	0.4647
MCAR	0.95	lin	mse	3.7202225450416935e-07	3.3266657224178485e-07	4.3307584235953887e-07	0.21618911400084168	0.21219766701474105	0.22381023877219877	0.2161730877833706	0.21221811210276953	0.22383192063301394	0.31805153816547893	0.3089870042904648	0.3272467481068252	0.48837472226619394	0.4706949358884289	0.5009186447493924	0.48837472226787304	0.47069493588836897	0.5009186447676903	0.4647
MNAR	0.05	lin	ev	0.9999996818932972	0.9999996725601146	0.999999692381486	0.9698863987367039	0.9638064462433475	0.9753898620217498	0.9698995097799399	0.9637490933975341	0.9754124427798399	0.9441805392273694	0.9344867722644092	0.9542100219509493	0.7157221832853586	0.6558119351148437	0.7512055404040907	0.7157221833105402	0.6558119354459444	0.7512055406280387	0.024499999999999997
MNAR	0.05	lin	mse	3.192227902579958e-07	3.089977204197276e-07	3.2850853651006255e-07	0.03012461662262969	0.02492966484012192	0.03594520406877575	0.030111495775048357	0.024867501212357687	0.036002188947610855	0.05584218219181177	0.046067998260675536	0.06516976891696019	0.28454250528389136	0.24682317028447398	0.3443210184886521	0.2845425052605139	0.24682317006285542	0.34432101816314253	0.024499999999999997
MNAR	0.15	lin	ev	0.9999996812604414	0.9999996740368972	0.9999996955479229	0.9219632283263121	0.9069356050841885	0.9309286424646595	0.9219612646897641	0.906979918683761	0.9309491658867575	0.8873611141045605	0.8779559529544743	0.8966199152735861	0.7052035694651368	0.6899257784578733	0.7196808825732204	0.7052035694589579	0.6899257785133093	0.7196808825139349	0.07279999999999999
MNAR	0.15	lin	mse	3.1880781241784346e-07	3.0595810245645427e-07	3.29263438307994e-07	0.07803066302066311	0.06917437466080398	0.09199914999670795	0.07803292101177281	0.06915406841365002	0.09195531232182089	0.11268714815909783	0.10442170119725996	0.12106434332661861	0.29494129650257433	0.2846954826841346	0.308370824466221	0.29494129650979545	0.28469548272695644	0.3083708244144192	0.07279999999999999
MNAR	0.25	lin	ev	0.9999996813952375	0.9999996719098556	0.9999996952445087	0.8897985649373392	0.8803925218035257	0.8996683183506464	0.8898800672344711	0.8804802987482779	0.8997089189261429	0.8461800829049668	0.8369732496365205	0.8554877573193699	0.6837153022242328	0.6735919344879758	0.6941551768651638	0.6837153022354173	0.6735919345403802	0.6941551768294696	0.12309999999999999
MNAR	0.25	lin	mse	3.1756215403988246e-07	3.0442995584655504e-07	3.272627071800967e-07	0.11027630766217984	0.10081599295389881	0.12027390066445143	0.1101944080768186	0.1007736118582565	0.1201868162902558	0.1539132461611757	0.1447338633999491	0.16298577003534886	0.31652919035083926	0.30954575697321174	0.32535453542139076	0.3165291903399732	0.30954575691279906	0.3253545353653397	0.12309999999999999
MNAR	0.35	lin	ev	0.9999996819629224	0.9999996703704274	0.9999996960998636	0.8585752497025718	0.8528366111577415	0.8629905638317992	0.85865164218908	0.852909285148967	0.8630903722244462	0.8098783990717895	0.8034274050493069	0.8152286961845461	0.659310623430595	0.6504893865584422	0.6720018013547586	0.6593106234233785	0.6504893864815624	0.6720018014225717	0.1722
MNAR	0.35	lin	mse	3.1959889534442635e-07	3.0892246190317246e-07	3.3280364066332986e-07	0.14153950449712496	0.13624496969854338	0.1469436329728076	0.14146190414240983	0.13619804500769997	0.14682235793597256	0.19029402358980557	0.1837009336806147	0.1969825631564893	0.34090610505877245	0.32926087356527717	0.3508618929384144	0.3409061050666677	0.32926087349862165	0.3508618929823478	0.1722
MNAR	0.44999999999999996	lin	ev	0.999999679791889	0.9999996654393519	0.99999969390189	0.8285292780135428	0.8235517554433969	0.8355347477598398	0.8287655485118594	0.8237541262008488	0.8358301783224877	0.7761242077340575	0.7687309807031776	0.7868982859948885	0.6261571763339375	0.6146319158738571	0.6405704594234709	0.6261571763090874	0.6146319158281168	0.64057045941591	0.2193
MNAR	0.44999999999999996	lin	mse	3.2149256949652447e-07	3.1110052386905233e-07	3.3302520693412973e-07	0.17163696177720816	0.163686426618122	0.1771358245049911	0.17140075438737282	0.1633921343835674	0.17693420366817036	0.22416660925935866	0.21378480370855107	0.2320880164828758	0.37422346078546587	0.35767095715935004	0.38834078411716305	0.374223460810349	0.3576709571663491	0.38834078425405955	0.2193
MNAR	0.5499999999999999	lin	ev	0.9999996769712075	0.9999996616309381	0.9999996919133969	0.8055714480354135	0.8004203758660386	0.8122520852600383	0.8058616652159362	0.8008077928113264	0.8124828895040554	0.7499504239915205	0.7465345315988543	0.753229159589781	0.6082489515818758	0.5983817051277474	0.6182404742671372	0.6082489515895266	0.5983817051690141	0.6182404742628929	0.26890000000000003
MNAR	0.5499999999999999	lin	mse	3.241759401437024e-07	3.093894156152367e-07	3.345861988571851e-07	0.1945651811971082	0.19010505267036848	0.2003143794813706	0.19427425464893186	0.18991051636117917	0.1999295093669501	0.2503626446701802	0.2461953999134975	0.257844689281822	0.39206932438975484	0.38620661732257194	0.39991557871867345	0.3920693243827927	0.38620661733119505	0.39991557868770067	0.26890000000000003
MNAR	0.65	lin	ev	0.999999675707674	0.9999996462095603	0.9999996980972097	0.7878635341679198	0.7794117192402139	0.7930816407833379	0.7881849888846524	0.7796242428227355	0.7934487414644639	0.7198519139905487	0.7060508091456061	0.7283773830993483	0.5845562358423975	0.5735312794909273	0.6025425678550882	0.5845562358642773	0.573531279491901	0.6025425679035749	0.31710000000000005
MNAR	0.65	lin	mse	3.224073070867962e-07	3.0844776685276327e-07	3.3887784353570687e-07	0.21239288591196287	0.20742662958296681	0.21919654029618066	0.21207107611287315	0.2070054857023251	0.21898777398325725	0.28058928418500295	0.27090224937202223	0.29276669754409984	0.41583885464689835	0.4026546259880289	0.4247238175325298	0.4158388546252295	0.40265462593927903	0.4247238175533741	0.31710000000000005
MNAR	0.75	lin	ev	0.9999996715850819	0.9999996467561931	0.9999997105166591	0.7776801319901977	0.7695772611423957	0.7837963492738281	0.7779548681470494	0.7698967443968705	0.7840803035173802	0.7001862317148264	0.6867706983290496	0.7125746118064814	0.5593388590709971	0.5487927174114203	0.5702302565354201	0.5593388590625388	0.548792717398483	0.5702302564989914	0.368
MNAR	0.75	lin	mse	3.206123021345876e-07	3.001517514959749e-07	3.439058839358525e-07	0.22250277972702123	0.21465069785737872	0.23050843621162764	0.22222916214761831	0.21430527823525872	0.23003305170359786	0.3000557556452569	0.28536609677550373	0.3121192287712302	0.44107204527280225	0.4306207363831428	0.4498808773292883	0.4410720452811681	0.43062073642005855	0.4498808773395084	0.368
MNAR	0.85	lin	ev	0.9999996681350491	0.9999996420607129	0.9999997023271991	0.7722971066007911	0.7635555893605018	0.7776913188950008	0.7726193628272686	0.7637977937694451	0.7778211940398261	0.6821862436598185	0.6700229331614935	0.6930348812472504	0.5408362080163226	0.5284918824044013	0.5527592952146455	0.5408362080220217	0.5284918823854723	0.5527592952207088	0.41669999999999996
MNAR	0.85	lin	mse	3.23262029548806e-07	3.0039686223864387e-07	3.4277909602556007e-07	0.22789270849861407	0.22262549432038486	0.23497185498041684	0.2275715177567418	0.22239037351995794	0.2344151346303465	0.3180169888846532	0.31094141825472565	0.3264287791046859	0.4595692050803656	0.4524835259320684	0.47260682736229176	0.45956920507431703	0.45248352587157215	0.47260682739040527	0.41669999999999996
MNAR	0.95	lin	ev	0.9999996349403439	0.9999995740827351	0.9999996957322566	0.7891903329699893	0.784701858892989	0.793166292867135	0.7895549188332274	0.7849240897982501	0.7935818109339208	0.6841659056699306	0.6752052065258918	0.6929410964032554	0.512050961652753	0.4923230538692349	0.5283447106820045	0.5120509616663298	0.4923230538783163	0.5283447107024891	0.46480000000000005
MNAR	0.95	lin	mse	3.783230022163878e-07	3.3125202944473524e-07	4.190969174725698e-07	0.21094333464360165	0.20606438600766128	0.2149273994837665	0.21057762184830406	0.20564895896261903	0.21464660233093488	0.3160951750447053	0.3062926034687742	0.3246620032957548	0.48831284869080066	0.4674828934514831	0.5045573651192702	0.48831284867739955	0.46748289341883964	0.504557365130084	0.46480000000000005
